age,title,bill_id,bill_number,summary,cluster,cluster_keyword
21,문화재보호법 일부개정법률안(대안),PRC_Q2Z3A0Y4O2K0L1I6J1Q2W5H0T7N4Y2,2125802,문화재 향유 방식의 급격한 변화를 반영하여 문화재 디지털콘텐츠 개발 활용 및 지원 근거를 법률에 신설함,16,"[예술인, 지원센터, 문화, 박물관]"
21,공동주택관리법 일부개정법률안(대안),PRC_D2F1N0M6L1L6W1Q7A3D6I2K5O2S2Z6,2111668,입주민의 부당 간섭 및 공정한 하자 심사 저해 신고 민원 처리 지연 등의 문제를 해결하기 위해 관리사무소장 업무 방해 금지 규정을 강화하고 하자심사위원회 제척 사유를 확대하며 신고 처리 절차를 개선하고 관련 행위에 대한 처벌을 강화함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
21,자연환경보전법 일부개정법률안(대안),PRC_F2O1Q0Q2M2T3Z1Z9W5F8R2B7V0P7H3,2108899,자연환경 훼손 심화와 생태계보전협력금 체납 문제 해결을 위해 사업자의 자연환경 복원 책무를 명확히 하고 자연환경보전기본계획에 생태계서비스 유지증진 내용을 포함하며 생태계보전협력금 체납액 결손처분 규정을 신설함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,드론 활용의 촉진 및 기반조성에 관한 법률 일부개정법률안,PRC_V2V2D1A2L2G1C0I9B5C6J4G5N9D1A6,2119259,국민의 드론 레저 활용 공간 부족 및 불법 비행 증가를 해결하기 위해 드론공원 지정 및 지원 근거를 신설함,11,"[교통사고, 운전면허, 자동차, 분담금]"
21,축산물 위생관리법 일부개정법률안(대안),PRC_T2Q1A1Q1X2B4D2Z0T0F4Z5E8R2H9K1,2113646,영업자의 폐업신고 악용 및 행정 제재처분 회피 허위자료 제출 등 불법행위로 인해 축산물가공업 관련 법률을 개정하여 행정 제재처분 기간 중 폐업신고를 제한하고 허위 인정 취소 및 처벌 규정을 신설함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
21,박물관 및 미술관 진흥법 일부개정법률안(대안),PRC_I2O1W0Z3I2F3H1I6T0A0K0C4S7V8C5,2122266,박물관 및 미술관의 중요성 증대와 환경 변화에 대한 적극적 대응을 위해 박물관 및 미술관 진흥 기본계획 및 시행계획 수립 시행 근거 등을 신설함,16,"[예술인, 지원센터, 문화, 박물관]"
21,5ㆍ18민주유공자예우 및 단체설립에 관한 법률 일부개정법률안(대안),PRC_T2Y1O0I7W0H1V1U5L2R4M5R4H3N8M9,2111691,518민주유공자와 유족의 생계곤란 문제를 해결하기 위해 생계지원금 지급 제도를 신설함,12,"[국가정보원, 징계 시효, 재난, 소방]"
21,채무자 회생 및 파산에 관한 법률 일부개정법률안(대안),PRC_L2U1W1S2C0A8F1F4C0Z1U2H4W3Q5H4,2113764,취업 후 학자금 상환 체납 증가 및 청년 파산 증가를 해소하기 위해 취업 후 상환 학자금대출 원리금 청구권 면책 제외 조항을 삭제함,4,"[지방세, 체납, 관세사, 가산금]"
21,정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 일부개정법률안(대안),PRC_D2X1K0W3D2M3I2O2C5T9X5J2A0T0K4,2109816,정부출연연구기관의 정책연구 수요 증가와 기관 명칭의 혼란을 해소하기 위해 한국형사정책연구원과 한국직업능력개발원의 명칭을 각각 한국형사법무정책연구원과 한국직업능력연구원으로 변경함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,국유림의 경영 및 관리에 관한 법률 일부개정법률안,PRC_N2F0N1W2C0L3U1N6V4F5J3A0E3S7O9,2106109,국유림 대부료 사용료 납부의 국민 불편을 해소하기 위해 카드납부 근거 규정을 신설함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
21,방문판매 등에 관한 법률 일부개정법률안,PRC_N2C1J0S3I0L9Z1C0Y2P3O2Y7Z4Q1D4,2108762,다양한 법률에서 동의의결제도 미도입으로 인한 형평성 문제를 해결하기 위해 동의의결제도를 신설함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
21,생활주변방사선 안전관리법 일부개정법률안,PRC_P2Y0K1J2O3O1S1M5G4E9E2Y8V9B3V9,2107112,유의물질 포함 가공제품 안전기준 미흡 및 정보 공개 부족으로 인해 원자력안전위원회의 즉시 조치 의무화 및 조치 결과 인터넷 공개를 신설함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,도서관법 일부개정법률안,PRC_J2G1K0F2E1P5O1S1X2X0M5Y3W5E4M3,2108086,도서관 발전 종합계획에 감염병 예방 대책을 포함하여 코로나19 장기화에 따른 감염병 대응 체계를 강화함,16,"[예술인, 지원센터, 문화, 박물관]"
21,예술인 복지법 일부개정법률안,PRC_H2K2S0W6H0M2F1K6V5T3S3A7Z1J6I1,2118188,예술인의 직업적 지위와 권리 보호 및 복지 증진을 위해 예술 활동 증명 제도를 예술 활동 확인 제도로 변경하고 예술인 개인정보 공유 및 경력정보시스템 구축을 통해 예술인 복지 업무를 강화함,16,"[예술인, 지원센터, 문화, 박물관]"
21,구강보건법 일부개정법률안,PRC_G2T2M0D8D0F1Y1G1E2D2P0D5E2R7K5,2116928,권역장애인구강진료센터 설치 부족으로 인해 시도별 권역장애인구강진료센터 1개소 이상 설치를 의무화함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,문화기본법 일부개정법률안,PRC_R2L0Z1H0F3K0G1L2H4V7Z2E0R5F9Y3,2105462,한국문화관광연구원의 자금 지원 방식을 관광진흥개발기금 보조의 한계를 극복하고 정책 수요 증가에 효과적으로 대응하기 위해 지원과 출연을 병행하는 방식으로 확대함,16,"[예술인, 지원센터, 문화, 박물관]"
21,발전소주변지역 지원에 관한 법률 일부개정법률안,PRC_G2T2P0F4G1I3R0E9Z3S5Y1E9G6G3L4,2115311,발전소 주변지역 지원금 관리 규정의 모호성으로 인해 지방자치단체의 특별회계 설치 및 관리 의무를 명확히 규정하는 법적 근거를 마련함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
21,전자장치 부착 등에 관한 법률 일부개정법률안,PRC_G2F3D1L1J0S6Q1P6O2W0X0V8U3S3A1,2125392,전자장치 부착제도의 효율적 운영을 위한 연구개발 필요성 증대를 법적 근거 마련함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,국토의 계획 및 이용에 관한 법률 일부개정법률안(대안),PRC_W2W0Z1P2V0K2S1U5Q4M6X5D8W5Z0N5,2106232,도시계획의 효율성 증대 및 무분별한 개발 방지를 위해 성장관리계획 제도를 신설하고 기부채납 활용 근거 마련 등 도시계획 관련 법률을 개정함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,6·25전쟁 참전 비정규군 공로자 보상에 관한 법률안,PRC_I2M0E0P9P0T9T1C6R4E4H5R1H1W6S8,2103686,6.25전쟁 비정규군 공로자에 대한 보상 미흡을 해소하기 위해 비정규군 공로자와 유족에 대한 보상 절차 및 보상금 지급 법적 근거를 마련함,12,"[국가정보원, 징계 시효, 재난, 소방]"
21,디자인보호법 일부개정법률안,PRC_W2K0K0I8K2T1F1B0K5W2H2U1M1Z9R4,2103131,디자인보호법상 손해액 추정 방식이 특허법과의 불일치로 인해 개선됨함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,자동차관리법 일부개정법률안(대안),PRC_S2B2C0T9O2F2P1D9S3X2O4C9D2C2Y1,2117938,자동차 해체 재활용업 및 성능 점검 제도의 불합리한 점과 폐해를 개선하고 건전한 질서를 확립하기 위해 관련 법규를 개정함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,정부조직법 일부개정법률안,ARC_Z2A1V0V1Y2D2Y1J6I5U4M4V3E8B1P9,2107592,정부의 2050 탄소중립 정책 효과적 추진을 위해 산업통상자원부에 에너지 정책 전담 차관을 신설함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,출입국관리법 일부개정법률안,PRC_E2U2W0M9M2J5R1Z9Q5W9F3X8U4A6L4,2119046,외국인의 민원 처리 편의 증진을 위해 모바일 외국인등록증 발급 근거를 신설함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
21,농어업경영체 육성 및 지원에 관한 법률 일부개정법률안,PRC_L2W1V0A3L2Q9Q1H7R1P7Y4Q0S5K8M2,2109231,농업법인의 농지 악용 및 부동산업 영위 사례 증가로 인해 농업법인 제도를 개선함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
21,신행정수도 후속대책을 위한 연기·공주지역 행정중심복합도시 건설을 위한 특별법 일부개정법률안,PRC_V2F0B1J0G2Y2I1J6E0U8A0J3Y6H5W4,2105216,행복도시 건설사업의 국가계획 관리 및 지방자치단체 이관 문제 해결을 위해 행정중심복합도시 내 특별관리구역을 신설하고 건설청장에게 계획관리권한을 부여함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
21,전원개발촉진법 일부개정법률안,PRC_Q2L2O1N2Q0P2Z1C6X1D8D4X8S6Y7Y0,2119236,전원개발사업 지연 및 주민 갈등을 해소하기 위해 의견회신 기간 준수 의무화 및 주민참여 입지선정위원회 신설을 추진함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,한국도로공사법 일부개정법률안,PRC_H2Q2E1M2Q3N0J0L9S3E7J5E0Y1X7I1,2119502,고속도로 친환경차 증가와 이용 불편을 해소하기 위해 한국도로공사 업무에 고속도로 친환경차 충전시설 설치 관리를 추가함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,전북특별자치도 설치 등에 관한 특별법안(대안),PRC_V2F2L1W1P3J0F1J8A3W2N3R7T7F9T9,2119191,전라북도의 지역적 역사적 인문적 특성을 고려하여 도민 복리증진과 국가발전에 기여하고자 전북특별자치도를 신설함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
21,방송법 일부개정법률안(대안),PRC_W2V3M1X2J0O7L1D5M1T4A5N3B2B3F3,2126185,방송사업자의 외국어 방송프로그램 한국어 더빙 의무화 및 지원 근거를 우리말 보존과 시청 취약계층 지원을 위해 마련함,21,"[개인정보, 방송통신위원회, 정보통신공사업, 방송]"
21,도시철도법 일부개정법률안,PRC_F2N2B1M2O0U6T1N4X1X3L2T4N3X8S9,2118827,민자도시철도의 안전하고 효율적인 관리를 위해 도시철도법에 민자철도 관리규정 준용 조항을 신설함,0,"[스마트도시, 국가시범도시, 국토교통과학기술, 공공임대주택]"
21,학교보건법 일부개정법률안,PRC_U2B0T1Y0W1D4N1S7I4T3B3W2B8G9H4,2104894,학교 보건교사의 업무 과중과 농어촌 지역 의료 취약성 증가를 해결하기 위해 모든 학교에 보건교사 배치 및 일정 규모 이상 학교에 보건교사 추가 배치 근거를 마련하고 순회 보건교사 제도를 폐지함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,산업집적활성화 및 공장설립에 관한 법률 일부개정법률안(대안),PRC_G2A0F0Y9R2I3E1E8L3I4V5Z6J0D0P0,2105493,산업단지 경쟁력 하락과 에너지 효율 개선 필요성을 해결하기 위해 스마트그린산업단지 조성 사업 추진체계 및 지원정책을 마련함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,연근해어업의 구조개선 및 지원에 관한 법률 일부개정법률안,PRC_W2Q0E1Y0Y2F9O1O5U5Q2T5Q2H6C4N6,2104763,연근해어업 감척사업의 효율성을 높이기 위해 감척 지원금 수령 후 3년 이내 재진입시 지원금을 환수하는 제도를 신설함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
21,공유수면 관리 및 매립에 관한 법률 일부개정법률안,PRC_V2E2T0R5E1W8O1J6L5I1Q0M7I9G8T7,2115974,공유수면 점용 사용허가 시 입지기준 부재로 인한 경관훼손 및 주민피해를 해소하기 위해 공유수면관리청에 입지기준 수립 권한을 부여하고 공유수면관리위원회 심의 의결 절차를 신설함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
21,복권 및 복권기금법 일부개정법률안,PRC_S2R3Z0A3Z1X0J1I5G4E3N4O6M1L2K2,2121306,온라인복권 판매 우선계약 대상에서 한부모가족 지원 대상자를 제외한 현행법의 형평성 문제를 해결하기 위해  한부모가족지원법 제5조의2에 따른 지원대상자를 추가함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,약관의 규제에 관한 법률 일부개정법률안,PRC_Z2Q2C1R1N1R4O1C6D3C2H2G0Y1N2P6,2118349,한국공정거래조정원 분쟁조정협의회의 비상임위원 구성으로 인한 심도있는 안건 검토의 어려움과 운영의 비효율성을 해결하기 위해 상임위원을 신설하고 협의회 구성 규정을 통일함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
21,응급의료에 관한 법률 일부개정법률안(대안),PRC_J2O3L0M3G2U2H1I6Z0U4G4U4M3E0U1,2123479,관광지 내 급성심장정지 발생에 신속히 대처하고 자동심장충격기 관리 실효성을 확보하기 위해 자동심장충격기 설치 의무 대상 시설 및 과태료 부과 규정을 신설함,16,"[예술인, 지원센터, 문화, 박물관]"
21,국민연금법 일부개정법률안(대안),PRC_J2K0F1Y1Z2T5I1V1B0I3V5I8W9J4X6,2106078,국민연금 재정 건전성 확보 및 국민 보호 강화를 위해 재정계산 제출 시기를 명확히 하고 수시 수립 근거를 마련하며 사망일시금 수급 대상을 확대하고 연금보험료 체납 관리를 강화하고 추후납부 기간을 제한함.함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,산업기술혁신 촉진법 일부개정법률안,PRC_D2E3D0B3J2I7J1I1H3P7O3M3N8M8I1,2120905,전문기관 사칭으로 인한 중견기업 피해 방지를 위해 전문기관 명칭 사용 금지 및 위반 시 과태료 부과 규정을 신설함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,산업입지 및 개발에 관한 법률 일부개정법률안,PRC_F2Z1B1R1R2B5P1T6X2S4B5J7Y8W4S8,2113816,국립대 및 공립대 교지에 대한 영구시설물 축조 특례 규정이 불명확하여 발생하는 법령 해석 혼란을 해소하기 위해 도시첨단산업단지 내 대학 교지에 대한 영구시설물 축조 특례를 명확히 규정함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,교육공무원법 일부개정법률안(대안),PRC_O2T2Y0D9V2Z1R1N3Q1Y2A4X9T6P0K7,2117552,교육공무원법 미비점 개선 및 국가교육위원회 독립성 강화를 위해 교육공무원 관련 법규를 개정함,10,"[연구부정행위, 교원소청심사위원회, 학교 밖 청소년, 성폭력]"
21,도선법 일부개정법률안(대안),PRC_R2H3R0M9G2E0B1W7E4D8C2G9X6V8F7,2125853,국가필수도선사 관련 규정을 비상사태 대비 및 도선사 인력 확보 필요성으로 개선함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
