cluster,cluster_keyword
527,"벤처기업, 주식매수선택권, 복수의결권주식, 창업주"
731,"물류단지, 스마트물류센터, 인증, 물류시설"
1837,"전자문서, 형사사법절차, 전산정보처리시스템, 형사사법업무"
2100,"전통무예, 기본계획, 진흥, 감염병"
2099,"씨름, 진흥기본계획, 문화체육관광부장관, 수립"
1261,"개발행위, 도시·군계획사업, 개발사업, 예정지역"
4,"중소기업, 지원, 창업자, 제조업"
617,"디엔에이감식시료채취영장, 채취대상자, 불복절차, 의견진술"
277,"국가보훈처장, 지원, 정보, 법률"
2101,"위험물, 안전관리, 제조소등, 시·도지사"
2102,"교육공무원, 직위해제, 교원, 연수"
301,"건강보험료, 보험료, 지역가입자, 직장가입자"
2103,"지방의회, 지방공무원, 임용권, 인사"
2104,"행정기관 소속 위원회, 위원, 위촉, 운영"
19,"선거구, 선거, 국회의원, 부칙"
139,"상속세, 증여세, 공제, 과세"
741,"금리인하요구권, 신용공여, 신용상태 개선, 금융이용자"
178,"소상공인, 지원, 피해, 상거래"
188,"신·재생에너지, 사후관리, 국·공유재산, 이용·보급"
1609,"공시, 감독, 선거, 위원회"
2105,"지하수, 유출지하수, 유출지하수활용업, 지하수열"
544,"관세사, 징계, 결격사유, 직무"
110,"산림, 임산물, 국유림, 목재"
183,"기상관측, 기상측기, 형식승인, 기상청장"
2106,"산재보험, 특수형태근로종사자, 적용제외, 적용률"
1118,"남북관계발전, 남북관계발전위원회, 남북합의서, 대북전단"
2107,"농업생산기반시설, 농업생산기반시설정보체계, 시설관리, 지방자치단체"
1898,"공직자, 이해충돌, 부동산, 재산등록"
388,"임용, 군무원, 신원조사, 연령"
2108,"청소년, 청소년 보호법, 청소년관람불가, 등급분류"
28,"하도급대금, 수급사업자, 원사업자, 분쟁조정"
1019,"환경개선, 통합허가, 측정대행업, 가산금"
451,"사립학교교직원연금공단, 급여, 퇴직, 교직원"
1031,"소음, 소음허용기준, 자동차, 이륜자동차"
888,"국가균형발전, 지역발전, 수도권, 비수도권"
2109,"주민소환투표, 거동이 불편한 주민, 투표권 보장, 선거관리위원회"
514,"아동, 보호, 지원, 학대"
2110,"국가폭력, 트라우마, 치유센터, 피해자"
557,"군인, 주거지원, 공공택지, 군숙소"
2111,"주요주주, 보유주식, 장내매도, 주권상장법인"
98,"폐기물처리시설, 설치, 지방자치단체, 주민편익시설"
2112,"정당, 당원, 가입, 연령"
627,"농어촌도로, 도로정비, 군수, 도로점용허가"
2113,"공무원, 근무시간 면제, 노동조합, 정부교섭대표"
592,"자율주행자동차, 상용화, 시범운행지구, 인증"
1053,"토지수용위원회, 사업인정, 공익사업, 보상"
1321,"의료급여, 수급권자, 부당이득, 급여비용"
1416,"마약류, 마약, 청소년, 처벌"
2114,"환경친화적 자동차, 충전시설, 전용주차구역, 구매목표제"
77,"실내공기질, 건축자재, 오염물질, 측정"
214,"고압가스, 사용시설, 안전관리, 제조허가"
82,"기상업무, 기상청장, 기상정보, 기상재해"
650,"문화산업, 문화체육관광부장관, 법률, 개정"
1268,"용산공원, 국토교통부장관, 조성, 군사시설보호법"
1019,"환경개선, 통합허가, 측정대행업, 가산금"
256,"식품, 품질관리, 위반행위, 제재처분"
30,"가맹점사업자, 가맹본부, 공정거래위원회, 분쟁조정"
37,"장애인, 인증, 보건복지부장관, 시설"
351,"청소년, 청소년유해약물등, 청소년보호, 출입금지"
2116,"공중위생영업, 영업소 폐쇄, 시장ㆍ군수ㆍ구청장, 영업시설"
2115,"국제기구, 분담금, 외교부장관, 중앙행정기관"
82,"기상업무, 기상청장, 기상정보, 기상재해"
230,"관광, 관광사업, 관광특구, 지정"
2117,"육아휴직, 분할, 일·가정 양립, 근로자"
301,"건강보험료, 보험료, 지역가입자, 직장가입자"
62,"수산자원, 포획·채취, 낚시제한기준, 이식"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
246,"법원조직법, 판사, 재판연구원, 정년"
624,"석탄산업, 석탄가공제품, 석탄광업자, 산업통상자원부장관"
2118,"학교예술강사, 학교문화예술교육, 지원, 교원"
336,"국가연구개발사업, 연구개발성과, 성과평가, 연구개발"
1989,"아동학대, 현장조사, 피해아동, 응급조치"
545,"건설안전, 건설사업관리, 국토안전관리원, 안전관리계획"
747,"하천, 기후변화, 하천기본계획, 취수시설"
2119,"생명공학육성, 관계중앙행정기관, 농촌진흥청, 산림청"
671,"고독사, 고독사 예방, 실태조사, 지원"
632,"행정구역, 관할구역, 발전, 주민"
1951,"문화재, 문화재디지털콘텐츠, 매장문화재, 국외소재문화재"
2120,"부당한 경제적 이익, 약국개설자, 의료기관개설자, 금지"
2121,"준대규모점포, 전통상업보존구역, 존속기한, 유통산업발전법"
45,"특별자치도, 도지사, 자치권, 특례"
2122,"풍수해보험, 재산피해, 재난지원금, 보험료"
441,"철도시설, 철도건설사업, 국토교통부장관, 철도국유재산"
2123,"한국자산관리공사, 부실자산, 부실기업, 정상화"
1599,"교통안전시설, 도로교통법, 설치·관리, 도로관리청"
2124,"청소년, 연소자, 공연물, 청소년 보호법"
4,"중소기업, 지원, 창업자, 제조업"
17,"증인, 국회, 출석, 국정감사"
388,"임용, 군무원, 신원조사, 연령"
242,"공공보건의료, 책임의료기관, 공공보건의료기관, 공공보건의료 지원단"
2125,"손해배상금, 대불, 보건의료기관개설자, 대불비용"
2126,"유사수신행위, 가상자산, 불특정 다수인, 자금 조달"
272,"여신전문금융업법, 규정, 현행법, 부동산"
2127,"청정수소, 수소발전, 탄소중립, 수소경제"
2128,"정보통신설비, 정보통신공사, 유지보수, 설계ㆍ감리"
68,"국가유공자, 보상금, 적용대상, 법"
816,"자동차, 안전, 리콜, 결함"
339,"화학물질, 유해성평가, 척추동물시험, 등록"
895,"진급, 전사, 순직, 진급예정자"
2129,"재무상태표, 대차대조표, 기업회계기준, 국제회계기준"
2130,"중앙행정기관, 보건복지부, 질병관리청, 개인정보 보호위원회"
617,"디엔에이감식시료채취영장, 채취대상자, 불복절차, 의견진술"
2131,"지방자치단체, 권한, 이양, 자치분권"
2132,"군무원, 채용, 수습, 근무"
2133,"병원체자원, 수수료, 분양, 국가병원체자원은행"
339,"화학물질, 유해성평가, 척추동물시험, 등록"
2134,"신고, 인가, 처리기간, 간주"
272,"여신전문금융업법, 규정, 현행법, 부동산"
460,"산후조리원, 산모, 신생아, 난임"
2135,"해외인프라·도시개발지원공사, 법정자본금, 해외투자개발사업, 해외건설"
2136,"기업도시, 전·입학, 학교, 이주"
37,"장애인, 인증, 보건복지부장관, 시설"
2137,"사전연명의료의향서, 연명의료결정제도, 등록기관, 노인"
256,"식품, 품질관리, 위반행위, 제재처분"
810,"원자력안전, 법률, 가산금, 임기"
234,"관광, 특별관리지역, 장애인, 유원시설"
4,"중소기업, 지원, 창업자, 제조업"
330,"사회책임투자, 환경ㆍ사회ㆍ지배구조, 수익률, 공공자금"
2138,"보호소년, 처우, 징계, 소년원"
2139,"이해충돌, 윤리심사자문위원회, 의원, 사적 이해관계"
739,"등록, 신고, 먹는물, 징수"
2042,"행정기관 소속 위원회, 법률, 개정, 폐지"
2140,"뇌연구, 뇌산업, 지원, 추진시책"
489,"고위험해역, 해적피해예방, 국제항해선박 등에 대한 해적행위 피해예방에 관한 법률, 해기사"
37,"장애인, 인증, 보건복지부장관, 시설"
45,"특별자치도, 도지사, 자치권, 특례"
514,"아동, 보호, 지원, 학대"
272,"여신전문금융업법, 규정, 현행법, 부동산"
2141,"외국인투자, 국내복귀기업, 경제자유구역, 입주기업"
2142,"국채, 개인투자용 국채, 기획재정부장관, 발행"
2144,"이해충돌, 사적 이해관계, 국회법, 윤리심사자문위원회"
2143,"확정기여형퇴직연금제도, 사전지정운용제도, 퇴직연금사업자, 적립금"
240,"원자력안전법, 허가, 결격사유, 발전용원자로"
2145,"규제자유특구, 실증특례, 임시허가, 법령정비"
1190,"규제, 규제개혁위원회, 중앙행정기관, 재검토"
322,"어린이집, 국공립어린이집, 보육, 표준보육비용"
2146,"데이터, 데이터산업, 데이터 생산, 데이터 활용"
480,"국가연구개발사업, 참여제한, 중소기업, 연구개발"
4,"중소기업, 지원, 창업자, 제조업"
2147,"지방체육회, 체육인, 스포츠비리, 인권침해"
420,"농지, 농업진흥지역, 농지보전부담금, 타용도 일시사용허가"
301,"건강보험료, 보험료, 지역가입자, 직장가입자"
139,"상속세, 증여세, 공제, 과세"
1035,"관세, 환급, 일괄납부, 담보제공"
2148,"지역, 지방대학, 고등교육, 협업"
2149,"골프장, 대중형 골프장, 회원제 골프장, 비회원제 골프장"
497,"상호저축은행, 대출, 금리인하, 신용등급"
2150,"항공교통데이터, 국가항행계획, 항공교통관리, 국제민간항공기구 ICAO"
747,"하천, 기후변화, 하천기본계획, 취수시설"
2151,"문화재, 보호, 보존, 국가유산"
37,"장애인, 인증, 보건복지부장관, 시설"
1544,"사회보장, 사회보장정보, 사회보장위원회, 행정데이터"
45,"특별자치도, 도지사, 자치권, 특례"
2152,"사회서비스 이용권, 발급, 직권신청, 지원대상자"
2153,"산업재산 정보, 활용, 기술, 특허청장"
82,"기상업무, 기상청장, 기상정보, 기상재해"
279,"발명, 평가, 특허, 사업화"
277,"국가보훈처장, 지원, 정보, 법률"
806,"정보통신공사, 정보통신공사업자, 감리원, 하도급"
2154,"사회복지사, 폭력, 피해예방, 지방자치단체"
2155,"재난, 금융지원, 면책, 피해"
1856,"탄소중립, 온실가스, 기후위기, 녹색성장"
2156,"정당, 광고물, 정당법, 통상적인 정당활동"
174,"법률, 제명, 개정, 혼란"
2157,"발전소주변지역, 지원사업, 지원금액, 대통령령"
926,"기업도시개발, 개발계획, 국토교통부장관, 수용재결"
2158,"경비원, 경비업, 허가, 법인"
514,"아동, 보호, 지원, 학대"
4,"중소기업, 지원, 창업자, 제조업"
2104,"행정기관 소속 위원회, 위원, 위촉, 운영"
2159,"어선원, 재해보상보험, 보험급여, 어선"
2160,"독립기념관, 비상임이사, 선임, 국회의장"
359,"수산식품산업, 육성, 지원, 해양수산부장관"
214,"고압가스, 사용시설, 안전관리, 제조허가"
2161,"비용추계서, 의안, 회의록, 위원회"
696,"창업, 지원, 1인 창조기업, 중장년"
45,"특별자치도, 도지사, 자치권, 특례"
2162,"전통시장, 풍수해, 피해예방, 지원"
583,"행정기본법, 행정법, 공무원, 규정"
1495,"의료기기, 식품의약품안전처장, 제조, 수입"
139,"상속세, 증여세, 공제, 과세"
2163,"만 나이, 나이 계산, 행정, 법령"
1689,"게임물, 게임산업, 확률형 아이템, 청소년"
1616,"방위산업기술, 유출, 방위사업청장, 과태료"
191,"신재생에너지, 한국수자원공사, 수자원개발시설, 사업"
2164,"한국교육방송공사, 이사, 임원, 보수"
292,"악취, 악취관리지역, 악취배출시설, 배출허용기준"
110,"산림, 임산물, 국유림, 목재"
747,"하천, 기후변화, 하천기본계획, 취수시설"
2165,"한국도박문제관리센터, 도박문제, 기관명칭, 한국도박문제예방원"
2166,"국립강원전문과학관, 국립과학관법인, 설립, 운영"
846,"제품안전, 안전관리, 구매대행업자, 병행수입업자"
514,"아동, 보호, 지원, 학대"
591,"보건복지부장관, 수련병원, 전공의, 지도전문의"
2167,"식품, 표시·광고, 마약, 경제적 이익 환수 과징금"
417,"기업, 투자, 지역, 개발"
82,"기상업무, 기상청장, 기상정보, 기상재해"
1019,"환경개선, 통합허가, 측정대행업, 가산금"
4,"중소기업, 지원, 창업자, 제조업"
437,"신고, 신고수리, 처리기간, 통지"
527,"벤처기업, 주식매수선택권, 복수의결권주식, 창업주"
1871,"박물관, 설립, 운영, 국립"
1481,"국방과학기술, 국방연구개발, 방위사업청장, 연구개발"
514,"아동, 보호, 지원, 학대"
2168,"경주마, 등록, 마사회, 개체식별시스템"
278,"선행기술조사, 전문기관, 특허출원, 특허청장"
2170,"경제자유구역, 핵심전략산업, 첨단기술 및 첨단제품, 국내복귀기업"
420,"농지, 농업진흥지역, 농지보전부담금, 타용도 일시사용허가"
2169,"이러닝, 개인정보 보호, 교육의 질 향상, 첨단기술"
2171,"농업기계, 신고, 중고, 폐기"
365,"주거급여, 주거지원, 주거안정, 부양의무자"
377,"인지세, 납부기한, 과세문서, 전자조달시스템"
177,"소상공인, 소상공인시장진흥공단, 지원, 사업"
874,"항만공사, 항만시설, 항만시설관리권, 해양수산부장관"
2172,"공동육아나눔터, 설치ㆍ운영, 육아, 부모"
2173,"공공외교, 재외공관, 종합시행계획, 사업"
498,"법률안, 안, 제, 소위원회"
256,"식품, 품질관리, 위반행위, 제재처분"
139,"상속세, 증여세, 공제, 과세"
102,"생활폐기물, 재활용, 폐기물처리, 지방자치단체"
2174,"계약분쟁, 이의신청, 재심청구, 지방공기업"
1334,"자연환경보전, 도시생태, 무인도서, 과태료"
1080,"농특회계, 융자사업, 농업정책보험금융원, 농림축산식품부장관"
2175,"환경분쟁, 환경피해, 건강피해, 구제"
256,"식품, 품질관리, 위반행위, 제재처분"
277,"국가보훈처장, 지원, 정보, 법률"
720,"북한이탈주민, 보호, 정착지원, 신변보호"
